,ticker,ano,open,low,high,close,id,lpa,vpa,dividendos,roe,roic,ebit_dl
0,CMIG4,2010,4.1315958,3.293745,4.1641383,3.812991,CMIG42010,,,0.2890489728113066,,,
1,CMIG4,2011,3.8325448,3.6565605999999997,5.0187444999999995,4.9768593,CMIG42011,3.4840690782002155,19.224732750598974,0.3177555069197475,0.18122847913668208,0.12916747695742736,0.41740262115401405
2,CMIG4,2012,5.0037855,4.3829754,7.7035847,4.9787854000000005,CMIG42012,3.37973271721857,16.225675097196405,1.057578309040708,0.20829535270323182,0.12981538136948134,0.4196934986178015
3,CMIG4,2013,5.05126,4.6866908,6.1580154,5.0611848,CMIG42013,3.4717303680684313,10.484179905023824,0.6976824538365453,0.3311399078915884,0.1337847843856843,0.8456792115582636
4,CMIG4,2014,4.9591164,4.5473232,7.8141404,5.8041236000000005,CMIG42014,2.2659301167263246,10.250026611759061,1.1619129854794519,0.22106577890508095,0.13414796870453938,0.46520783886833855
5,CMIG4,2015,5.543736,2.6307987,6.9692327999999995,2.7131466,CMIG42015,2.623122679414891,11.361909596279755,0.23013132286133772,0.2309140647433249,0.1644057269601641,0.5183531034421192
6,CMIG4,2016,2.6119104,1.9063439999999998,4.6008559,3.6348588,CMIG42016,0.7336790478868674,11.324604676361291,0.23282997587029833,0.06481469270802352,0.06222649617743708,0.1594249245700143
7,CMIG4,2017,3.663036,3.0649892000000003,5.6542248,3.2696391,CMIG42017,0.07190815050657667,10.555103023254706,0.057965047884279454,0.00685644469902516,0.04379056966478393,0.09471943879466152
8,CMIG4,2018,3.3267507000000003,3.1411379999999998,7.0432362,7.0432362,CMIG42018,0.8924992047997192,10.26415113741061,0.2906899334603175,0.08700166721755262,0.08986789763830401,0.25934244986065025
9,CMIG4,2019,7.419282,6.6507868000000006,8.2557874,7.3426588,CMIG42019,2.489958539902602,11.798876711051639,0.3112447753620014,0.21345183069475968,0.027161735256841738,0.2050303632322522
10,CMIG4,2020,7.3426588,4.374912699999999,8.5752521,8.2720516,CMIG42020,1.336155606708666,11.39240705526643,0.24391064077409344,0.11733774832982617,0.1048175308065358,0.3619958349023759
11,CMIG4,2021,8.421199999999999,6.702819999999999,9.926181,8.7019632,CMIG42021,2.39841392448868,11.968707813214186,0.38842722468628527,0.20825154540392665,0.17874698974730324,0.8417567625022786
12,CMIG4,2022,8.800999200000001,8.1077472,11.675852500000001,10.2638144,CMIG42022,1.6574116766324258,9.57549045572055,0.7639840502034559,0.17316600192787138,0.1426047006241556,0.6924103260527795
13,CMIG4,2023,10.1454208,9.5534528,12.9460466,11.411349600000001,CMIG42023,1.8577068563181762,11.09943212661564,1.1870504563031705,0.2163980078880352,0.17703374083145643,0.9595033511626964
14,CMIG4,2024,11.43123,11.311947600000002,13.34,13.23,CMIG42024,2.618492294120346,11.199926318644154,1.18572389065,0.23389940610077561,0.17820976147883746,0.9614944794821585
15,CMIG3,2010,3.47459,2.7561036,3.5284816,3.2542854,CMIG32010,,,0.3211990537860241,,,
16,CMIG3,2011,3.2682723,3.1781344999999996,4.622436,4.622436,CMIG32011,3.4840690782002155,19.224732750598974,0.3592492519846154,0.18122847913668208,0.12916747695742736,0.41740262115401405
17,CMIG3,2012,4.622436,4.5411624,7.533504,5.5971191,CMIG32012,3.37973271721857,16.225675097196405,1.2102020162557081,0.20829535270323182,0.12981538136948134,0.4196934986178015
18,CMIG3,2013,5.6549249999999995,5.303063000000001,7.2143999999999995,5.942431,CMIG32013,3.4717303680684313,10.484179905023824,0.7986503776760563,0.3311399078915884,0.1337847843856843,0.8456792115582636
19,CMIG3,2014,5.7932654999999995,5.281265,9.343152,7.108221899999999,CMIG32014,2.2659301167263246,10.250026611759061,1.3288144277934784,0.22106577890508095,0.13414796870453938,0.46520783886833855
20,CMIG3,2015,6.7862132,3.1644162,8.0647974,3.2933736,CMIG32015,2.623122679414891,11.361909596279755,0.2626995854829192,0.2309140647433249,0.1644057269601641,0.5183531034421192
21,CMIG3,2016,3.1779249999999997,2.3007375,5.2846063999999995,4.3011892,CMIG32016,0.7336790478868674,11.324604676361291,0.26556505948730963,0.06481469270802352,0.06222649617743708,0.1594249245700143
22,CMIG3,2017,4.3333276,3.3423936000000003,7.873908,3.5030856,CMIG32017,0.07190815050657667,10.555103023254706,0.0,0.00685644469902516,0.04379056966478393,0.09471943879466152
23,CMIG3,2018,3.5780752,3.2697024000000003,8.117101799999999,8.117101799999999,CMIG32018,0.8924992047997192,10.26415113741061,0.05541907374451094,0.08700166721755262,0.08986789763830401,0.25934244986065025
24,CMIG3,2019,8.500544399999999,7.8808662,10.7461319,8.7053001,CMIG32019,2.489958539902602,11.798876711051639,0.32848497973787044,0.21345183069475968,0.027161735256841738,0.2050303632322522
25,CMIG3,2020,8.7443874,4.634637000000001,10.028684400000001,9.935223200000001,CMIG32020,1.336155606708666,11.39240705526643,0.25711432521502436,0.11733774832982617,0.1048175308065358,0.3619958349023759
26,CMIG3,2021,9.937360400000001,8.3840856,12.932569799999998,12.7864412,CMIG32021,2.39841392448868,11.968707813214186,0.40577410914511874,0.20825154540392665,0.17874698974730324,0.8417567625022786
27,CMIG3,2022,13.165963199999998,11.6892776,18.4009806,15.315608300000001,CMIG32022,1.6574116766324258,9.57549045572055,0.7845043898434736,0.17316600192787138,0.1426047006241556,0.6924103260527795
28,CMIG3,2023,15.1097785,14.2490357,20.129189,15.1417692,CMIG32023,1.8577068563181762,11.09943212661564,1.1880179289703898,0.2163980078880352,0.17703374083145643,0.9595033511626964
29,CMIG3,2024,15.0820776,13.370918399999999,15.6789936,15.38,CMIG32024,2.618492294120346,11.199926318644154,1.18572389065,0.23389940610077561,0.17820976147883746,0.9614944794821585
30,TAEE11,2012,6.647595,6.343125,7.559990099999999,6.783782399999999,TAEE112012,1.5739029721421542,12.298587223765526,0.6502478875376145,0.1279742903396886,0.09154129698209935,0.5217889913716156
31,TAEE11,2013,6.939302399999999,6.3429912,7.75404,6.3601902,TAEE112013,2.529377443766165,13.321074952322068,0.7580886240406595,0.18987787793546312,0.1348456352253286,0.30827462293801927
32,TAEE11,2014,6.3223524,5.985252,8.78424,7.6309548,TAEE112014,2.4109329780347695,13.370125892963404,1.1678854885071654,0.18032238419711702,0.1439221766693774,0.3765844766186989
33,TAEE11,2015,7.579233,7.268270800000001,9.4310876,7.4495625,TAEE112015,2.371803691737857,12.36949889549752,0.9773365831697015,0.19174614200428042,0.15385135306188477,0.3749740554619901
34,TAEE11,2016,7.409535,6.9158625,12.6005454,10.5323775,TAEE112016,2.8633580939277037,12.518944902597685,1.366366263624648,0.2287219982359341,0.17995744517162598,0.4625431570265556
35,TAEE11,2017,10.81021,10.739489,12.8695024,11.6162156,TAEE112017,1.6091309408735586,12.352868948821332,0.9615157140378351,0.13026374257998552,0.10375994248298803,0.24725199367463277
36,TAEE11,2018,11.719640200000002,10.6762244,14.779007599999998,14.661349999999999,TAEE112018,2.966063762158961,13.103898705076066,1.7207734472730378,0.22634971689837582,0.15083872247218408,0.39229084113819956
37,TAEE11,2019,14.982356399999999,14.982356399999999,20.5527504,20.5527504,TAEE112019,3.174403989561653,14.5054992902737,1.2449039653578704,0.21893286746592544,0.13522178182871966,0.3083735609551977
38,TAEE11,2020,20.6449152,16.8464088,24.9794286,24.5610288,TAEE112020,4.677572358700606,16.744228575409508,2.3429942358811884,0.27935413296997247,0.1587977008409859,0.4717560430753529
39,TAEE11,2021,24.590216,22.386582399999998,32.1487493,29.710989599999998,TAEE112021,7.375127358860258,20.10406125997463,3.6715641717051968,0.3668476365789568,0.23840406762983174,0.6396355646061814
40,TAEE11,2022,29.971898399999997,29.482694399999996,37.9379232,31.908807200000002,TAEE112022,5.368599038023333,20.176923590489377,4.417726396525599,0.2660761941207867,0.1716447399600411,0.42078312612146185
41,TAEE11,2023,31.8268964,31.217115999999997,37.796565,37.796565,TAEE112023,3.321562617017756,19.31014603815976,2.864387833894017,0.13662228820415595,0.10642380239408146,0.21979068121540246
42,TAEE11,2024,37.953804999999996,35.04,37.953804999999996,36.64,TAEE112024,3.9705020914429356,19.388474277138688,2.2410743654700003,0.2047867219817616,0.13866822936219436,0.27810107974507053
43,TAEE3,2017,4.19984,3.7429951999999997,5.3464716,3.9322855,TAEE32017,0.5363769802911862,4.117622982940444,0.32352655046232176,0.13026374257998552,0.10375994248298803,0.24725199367463277
44,TAEE3,2018,4.1852716999999995,3.4895400000000003,5.515889400000001,5.398002,TAEE32018,0.9886879207196537,4.367966235025356,0.5769753061478394,0.22634971689837582,0.15083872247218408,0.39229084113819956
45,TAEE3,2019,5.553116999999999,5.553116999999999,6.799854000000001,6.786650399999999,TAEE32019,1.0581346631872177,4.835166430091234,0.4162731665574319,0.21893286746592544,0.13522178182871966,0.3083735609551977
46,TAEE3,2020,6.8790756,5.750167800000001,8.5469548,8.2741276,TAEE32020,1.5591907862335352,5.581409525136503,0.7826860396265625,0.27935413296997247,0.1587977008409859,0.4717560430753529
47,TAEE3,2021,8.230271799999999,7.4993418,10.725897000000002,9.99551,TAEE32021,2.458375786286753,6.701353753324876,1.225017079038581,0.3668476365789568,0.23840406762983174,0.6396355646061814
48,TAEE3,2022,10.0281484,9.873116,12.8276296,10.6404718,TAEE32022,1.7895330126744442,6.725641196829792,1.4734937019063454,0.2660761941207867,0.1716447399600411,0.42078312612146185
49,TAEE3,2023,10.649574,10.3947124,12.579328,12.579328,TAEE32023,1.1071875390059187,6.436715346053254,0.9548046458801719,0.13662228820415595,0.10642380239408146,0.21979068121540246
50,TAEE3,2024,12.628466,11.55,12.628466,12.13,TAEE32024,1.3235006971476453,6.462824759046229,0.74702478849,0.2047867219817616,0.13866822936219436,0.27810107974507053
51,TAEE4,2017,6.2484,3.609372,6.2484,3.767248,TAEE42017,0.5363769802911862,4.117622982940444,0.32026997801529417,0.13026374257998552,0.10375994248298803,0.24725199367463277
52,TAEE4,2018,3.761804,3.5148435000000005,4.819439300000001,4.7204521,TAEE42018,0.9886879207196537,4.367966235025356,0.5745649880538158,0.22634971689837582,0.15083872247218408,0.39229084113819956
53,TAEE4,2019,4.7946925,4.763759,7.012704599999999,7.012704599999999,TAEE42019,1.0581346631872177,4.835166430091234,0.4159543712016,0.21893286746592544,0.13522178182871966,0.3083735609551977
54,TAEE4,2020,7.0457211,5.546772,8.351421700000001,8.2311726,TAEE42020,1.5591907862335352,5.581409525136503,0.7824289763168008,0.27935413296997247,0.1587977008409859,0.4717560430753529
55,TAEE4,2021,8.2311726,7.5147828,10.943219700000002,9.9444828,TAEE42021,2.458375786286753,6.701353753324876,1.2251452144326436,0.3668476365789568,0.23840406762983174,0.6396355646061814
56,TAEE4,2022,9.9853058,9.879166,12.6430954,10.662306300000001,TAEE42022,1.7895330126744442,6.725641196829792,1.4737421237230213,0.2660761941207867,0.1716447399600411,0.42078312612146185
57,TAEE4,2023,10.698727499999999,10.4437791,12.6491508,12.6491508,TAEE42023,1.1071875390059187,6.436715346053254,0.9548436895976539,0.13662228820415595,0.10642380239408146,0.21979068121540246
58,TAEE4,2024,12.668807600000001,11.74,12.6982928,12.24,TAEE42024,1.3235006971476453,6.462824759046229,0.74702478849,0.2047867219817616,0.13866822936219436,0.27810107974507053
59,CPLE6,2010,1.7162775,1.5058259999999999,2.0338251,1.8963245,CPLE62010,,,0.029059091566265054,,,
60,CPLE6,2011,1.91226,1.5488159999999997,2.1267063,1.862829,CPLE62011,4.113272030560335,43.82730286222224,0.07659035475578407,0.09491905542441592,0.061245921110110985,8.773780679000028
61,CPLE6,2012,1.8533849999999998,1.2967983,2.3116423,1.527053,CPLE62012,3.6111916310797842,46.77480572051618,0.03588542586750789,0.07912179651890751,0.057756119987983044,1.2377893716274746
62,CPLE6,2013,1.5519454000000001,1.3370868,1.8377559,1.5862118,CPLE62013,2.8971585155234023,47.9306390382429,0.11634237798886343,0.06295387092128474,0.04249870855976746,0.708898785694092
63,CPLE6,2014,1.579069,1.2423370000000002,2.1459072,2.0120796,CPLE62014,4.175887281585461,50.25791289500526,0.1298131225626741,0.09037544894523138,0.0545718109406024,0.44266712559069016
64,CPLE6,2015,1.952304,1.3469352,2.0536257,1.368333,CPLE62015,3.7791108616083275,52.11777404335654,0.05232103292181071,0.07953144192851241,0.04539231196498337,0.251219493503386
65,CPLE6,2016,1.3587603,1.0124538,2.2147392,1.6180128,CPLE62016,5.244446596380575,57.03961780396237,0.07337602339181286,0.09351697633664459,0.08073348967492264,0.3927112218420367
66,CPLE6,2017,1.6098143999999999,1.4288967000000001,2.0958624,1.5561315,CPLE62017,3.1170482216912423,57.986224462062914,0.18521733066132265,0.053453432333588055,0.063145539601063,0.22193020729521773
67,CPLE6,2018,1.5609776,1.2820288,2.218896,2.059851,CPLE62018,4.050433871434098,60.41542578873154,0.07763752536824876,0.07176305385723564,0.06485315942313574,0.24088688513006629
68,CPLE6,2019,2.104674,2.083935,4.8281442,4.8281442,CPLE62019,5.677211489085496,65.02205191474862,0.19817514770522657,0.09095343357068039,0.07266386055423882,0.3043969022193541
69,CPLE6,2020,4.8065589,3.377055,5.480577299999999,5.405422199999999,CPLE62020,1.2339315462011298,7.428842207100811,0.22380365646917538,0.16639712306682933,0.08422238716543108,0.576013353886641
70,CPLE6,2021,5.460962299999999,4.3667502,5.954625,5.5405845,CPLE62021,2.069530335371633,8.009022296748237,1.1204435100621117,0.2635327086770525,0.14433531199136945,1.0443521735778811
71,CPLE6,2022,5.6201007999999995,5.3508224,8.515161599999999,7.7364773,CPLE62022,0.3209759720597485,7.794575933324898,0.9614713371681417,0.043224100803946466,0.08149602937655587,0.33138684867212315
72,CPLE6,2023,7.649333,6.5358225,10.44,10.42,CPLE62023,0.6708652591075637,7.881202403843818,0.33442748,0.08541167070087315,0.0817199147371252,0.3112504699996963
73,CPLE6,2024,10.36,9.59,10.55,9.59,CPLE62024,0.7572757072861017,8.110359763705157,0.33442748,0.09619709133727741,0.08532098516651815,0.3963040366717409
74,CPLE3,2010,1.5988570000000002,1.3158950999999999,1.6964000000000001,1.6726999999999999,CPLE32010,,,0.024879805263157893,,,
75,CPLE3,2011,1.65937,1.27053,1.8059999999999998,1.4800560000000003,CPLE32011,4.113272030560335,43.82730286222224,0.06551694730466383,0.09491905542441592,0.061245921110110985,8.773780679000028
76,CPLE3,2012,1.4631156,1.0002460000000002,1.8266936,1.140552,CPLE32012,3.6111916310797842,46.77480572051618,0.030775476190476186,0.07912179651890751,0.057756119987983044,1.2377893716274746
77,CPLE3,2013,1.163182,0.9753541000000001,1.4189091,1.1161164,CPLE32013,2.8971585155234023,47.9306390382429,0.10116128699551571,0.06295387092128474,0.04249870855976746,0.708898785694092
78,CPLE3,2014,1.0907612,0.8562255999999999,1.425908,1.3601142,CPLE32014,4.175887281585461,50.25791289500526,0.11485057429718874,0.09037544894523138,0.0545718109406024,0.44266712559069016
79,CPLE3,2015,1.3129549999999999,0.8959496,1.3729758,0.8959496,CPLE32015,3.7791108616083275,52.11777404335654,0.04692024375000001,0.07953144192851241,0.04539231196498337,0.251219493503386
80,CPLE3,2016,0.8659363999999999,0.6747412,1.4677499999999999,1.1471934,CPLE32016,5.244446596380575,57.03961780396237,0.06675153039832285,0.09351697633664459,0.08073348967492264,0.3927112218420367
81,CPLE3,2017,1.1301675,1.1301675,1.6902609,1.3530659999999999,CPLE32017,3.1170482216912423,57.986224462062914,0.16975303738317757,0.053453432333588055,0.063145539601063,0.22193020729521773
82,CPLE3,2018,1.3589175000000002,1.1843376,2.147064,2.0301765,CPLE32018,4.050433871434098,60.41542578873154,0.07164357046979865,0.07176305385723564,0.06485315942313574,0.24088688513006629
83,CPLE3,2019,2.12421,2.0220585,4.8901319999999995,4.8901319999999995,CPLE32019,5.677211489085496,65.02205191474862,0.181555495195369,0.09095343357068039,0.07266386055423882,0.3043969022193541
84,CPLE3,2020,4.860647999999999,3.525444,6.039306,5.0813,CPLE32020,1.2339315462011298,7.428842207100811,0.20452979740571434,0.16639712306682933,0.08422238716543108,0.576013353886641
85,CPLE3,2021,5.102351100000001,4.2465150000000005,5.4673528,5.2354152,CPLE32021,2.069530335371633,8.009022296748237,1.0193220194117647,0.2635327086770525,0.14433531199136945,1.0443521735778811
86,CPLE3,2022,5.281248,4.934368,7.814509999999999,6.7461192,CPLE32022,0.3209759720597485,7.794575933324898,0.8749950558078603,0.043224100803946466,0.08149602937655587,0.33138684867212315
87,CPLE3,2023,6.6685776,5.835005399999999,9.58,9.58,CPLE32023,0.6708652591075637,7.881202403843818,0.30402492999999997,0.08541167070087315,0.0817199147371252,0.3112504699996963
88,CPLE3,2024,9.49,8.51,9.54,8.51,CPLE32024,0.7572757072861017,8.110359763705157,0.30402492999999997,0.09619709133727741,0.08532098516651815,0.3963040366717409
89,CSMG3,2010,5.102967,3.3761660000000004,5.102967,4.611168,CSMG32010,,,0.2942131037630662,,,
90,CSMG3,2011,4.7840868,4.385471999999999,5.8633904999999995,5.7456855000000004,CSMG32011,5.938850266681748,38.80001914191993,0.27843819648907187,0.1530630756897064,0.11127599321975898,0.48721417145008
91,CSMG3,2012,5.7288705,5.7288705,9.093906,7.688472199999999,CSMG32012,3.8514839076234084,41.04072390628655,0.21032959119268574,0.09384541842921645,0.07395977026209076,0.2909967398002235
92,CSMG3,2013,7.896967299999999,4.989596,8.936659200000001,6.742146600000001,CSMG32013,3.7033939373684035,42.919763711105915,0.22633434975670427,0.086286447481306,0.07191628662144875,0.27088801484142866
93,CSMG3,2014,6.6219090000000005,4.0839018,7.618129799999999,4.6693944,CSMG32014,3.325147889442198,46.14954379866983,0.20573181774702143,0.07205158742084984,0.06707086379549232,0.23711470644639782
94,CSMG3,2015,4.5730245,1.6164184,4.9239564,2.8348831999999997,CSMG32015,0.42376591691454163,47.33701246616089,0.01622441627335484,0.00895210523092206,0.04195708741437272,0.13094696825252486
95,CSMG3,2016,2.8750684,1.9215831999999997,6.798125,6.798125,CSMG32016,2.070042881782363,46.40593699067994,0.12510304873643835,0.044607285533273595,0.04928713529271215,0.19866193225921552
96,CSMG3,2017,6.872624999999999,6.15087,10.3312875,8.5869814,CSMG32017,4.271366695331793,49.21768664547025,0.40822812480926485,0.086785198298728,0.0778861051800473,0.36675907203907204
97,CSMG3,2018,8.620143299999999,8.2528481,13.0085925,13.0085925,CSMG32018,4.350947921515412,48.76627403334096,0.8503793054526247,0.0892204296465364,0.07886189734624198,0.3063932192897778
98,CSMG3,2019,13.591918500000002,12.156548,16.0396848,14.808252000000001,CSMG32019,5.341890793760996,52.14333614724933,0.3736971034335491,0.1024462795912377,0.08244942631041799,0.3669340322579522
99,CSMG3,2020,14.78012,7.760104,15.71064,12.697180600000001,CSMG32020,2.1117782108227945,18.791930635655735,2.143363885063415,0.11237686280173442,0.09312147829222382,0.5634710306206698
100,CSMG3,2021,12.751014799999998,10.3472112,14.236012,10.396018799999998,CSMG32021,1.951434965667595,17.49897831180819,0.7685623681324941,0.11151708007722828,0.08462632570554275,0.4420834049548241
101,CSMG3,2022,10.5424416,9.3436434,13.570318899999998,13.261713,CSMG32022,1.681464709022677,18.91109866325841,0.3206441157319312,0.08891417357414168,0.07798404239651822,0.33627664852221945
102,CSMG3,2023,13.1032397,11.8688161,20.0281308,19.719155,CSMG32023,3.39873189692126,20.752251790255436,2.7828310413188477,0.16377653525374009,0.10816226971054771,0.4937543675490137
103,CSMG3,2024,19.8922988,19.4113438,22.1,22.1,CSMG32024,3.6274427815165167,19.91785732130976,2.7720202773000007,0.18212013084537865,0.11222131663340597,0.4819911376047288
104,SAPR11,2017,14.6317521,12.6692795,14.6317521,14.4629891,SAPR112017,6.857839565632238,49.95036350181566,0.3866550526453222,0.13729308627319517,0.10845556493981755,0.48736195898209755
105,SAPR11,2018,14.629903,10.594138000000001,15.639450000000002,15.639450000000002,SAPR112018,7.212778052327904,53.62956856697398,0.850159822660696,0.1344925615674197,0.12306631753091299,0.522144661923305
106,SAPR11,2019,15.854097,15.854097,27.4518219,27.4518219,SAPR112019,10.062092686150388,59.80155171733462,1.1551627425103659,0.1682580534650859,0.13096896660579282,0.5237502155223772
107,SAPR11,2020,27.668144800000004,17.5347684,30.400129200000002,22.3289178,SAPR112020,3.610733240049794,22.01648259067799,0.8219195496155076,0.16400136693854156,0.12397087067582521,0.6154934067183091
108,SAPR11,2021,21.86704,15.974052000000002,21.86704,16.5494614,SAPR112021,3.7618973253630634,25.071520401190384,0.9373135903710381,0.15004663718696734,0.12103155574667543,0.6214798925101818
109,SAPR11,2022,16.629239199999997,15.386013999999998,18.7277328,16.726606,SAPR112022,3.74721368391191,27.821609616554078,1.8969644408561905,0.13468716352350396,0.10324410949118255,0.47995438041454175
110,SAPR11,2023,16.442595,16.091946,29.188011999999997,28.667499,SAPR112023,4.928188063347061,31.42336657916877,2.4045146762798906,0.15683195659290253,0.11453397289664942,0.5101988001465053
111,SAPR11,2024,28.74,25.49,29.44,25.49,SAPR112024,4.974052109718373,32.23982402621175,1.5154368040000001,0.15428285544221176,0.11766192969141585,0.5224905854243359
112,SAPR3,2013,1.5646419999999999,1.5646419999999999,1.5852564,1.5852564,SAPR32013,0.7350779417018674,7.14012112193162,0.0701168145498535,0.10295034624048595,0.0998040381578319,0.5145996920340101
113,SAPR3,2014,1.5977674000000002,1.5977674000000002,1.5997976,1.5997976,SAPR32014,0.824589463586443,7.747220855340741,0.08806215697664976,0.10643680862899264,0.09284794179532413,0.3910015206367587
114,SAPR3,2015,1.6344048,0.7517134999999999,1.6344048,0.8518,SAPR32015,0.87198778979169,8.420440320148744,0.09051766945975,0.10355607980560888,0.08889330218508361,0.31910597396822493
115,SAPR3,2016,0.89236,0.7094262000000001,1.8712,1.408078,SAPR32016,1.2056811446835378,8.72418928745323,0.11874369677551494,0.13819979197579985,0.10915573729827964,0.4058997188419308
116,SAPR3,2017,2.9489061,2.1251512000000004,3.5177219999999996,3.2295895,SAPR32017,1.3715679131264475,9.990072700363132,0.22043182868386677,0.13729308627319517,0.10845556493981755,0.48736195898209755
117,SAPR3,2018,3.4020070000000002,2.1261408,4.5795816,4.5795816,SAPR32018,1.4425556104655808,10.725913713394796,0.16206030125203338,0.1344925615674197,0.12306631753091299,0.522144661923305
118,SAPR3,2019,4.7406546,4.1633695,6.794406199999999,4.781056799999999,SAPR32019,2.0124185372300776,11.960310343466924,0.21658943612286788,0.1682580534650859,0.13096896660579282,0.5237502155223772
119,SAPR3,2020,5.062398000000001,3.4953996000000003,6.753542400000001,5.44505,SAPR32020,0.7221466480099588,4.4032965181355985,0.1541641405769167,0.16400136693854156,0.12397087067582521,0.6154934067183091
120,SAPR3,2021,5.1677913,3.1244910999999997,5.1677913,3.3062481999999997,SAPR32021,0.7523794650726127,5.014304080238077,0.17502324741318423,0.15004663718696734,0.12103155574667543,0.6214798925101818
121,SAPR3,2022,3.3263625,2.9115200000000003,3.6723041999999997,3.220869,SAPR32022,0.749442736782382,5.564321923310816,0.3531485957986167,0.13468716352350396,0.10324410949118255,0.47995438041454175
122,SAPR3,2023,3.1541659999999996,3.0876625,5.5328825,5.5132275,SAPR32023,0.9856376126694122,6.284673315833754,0.44527551174153296,0.15683195659290253,0.11453397289664942,0.5101988001465053
123,SAPR3,2024,5.55,4.94,5.63,4.94,SAPR32024,0.9948104219436747,6.44796480524235,0.280636445,0.15428285544221176,0.11766192969141585,0.5224905854243359
124,SAPR4,2010,0.39378909999999995,0.3527999,0.46846800000000005,0.4429425,SAPR42010,,,0.014457347303013696,,,
125,SAPR4,2011,0.45208800000000005,0.45208800000000005,0.7770792000000001,0.7271464000000001,SAPR42011,0.524999648499727,5.627844184804841,0.051240319498574514,0.09328610232622007,0.1058943528159915,0.5040804456196318
